seller_id,n_orders,n_ontime_reviewed,n_late_reviewed,overall_low_rate,avg_review,ontime_low_rate,late_low_rate,late_delivery_rate,avg_delay_vs_estimate,avg_delivery_days,cross_state_share,dominant_category,dominant_category_share,n_distinct_categories,dominant_customer_state,failure_type,low_rating_orders
b2479f944e1b90cf8a5de1bbfde284d6,98,84,14,0.30612244897959184,3.438775510204082,0.21428571428571427,0.8571428571428571,0.14285714285714285,-7.254725529100529,15.487201318027209,0.5102040816326531,bed_bath_table,0.9795918367346939,3,SP,Type 3 - Mixed,30.0
318f287a62ab7ac10b703ac37435a231,51,46,5,0.19607843137254902,3.9215686274509802,0.17391304347826086,0.4,0.09803921568627451,-9.191610838779956,11.519044798474946,0.49019607843137253,sports_leisure,0.5686274509803921,2,SP,Type 3 - Mixed,10.0
b17b679f4f5ce2e03ce6968c62648246,50,41,9,0.16,3.98,0.04878048780487805,0.6666666666666666,0.18,-10.83168287037037,19.22530671296296,0.64,health_beauty,0.98,2,SP,Type 1 - Delivery-Driven,8.0
4c2b230173bb36f9b240f2b8ac11786e,251,225,26,0.1752988047808765,4.0,0.13333333333333333,0.5384615384615384,0.10358565737051793,-7.324546397742364,12.967640318356205,0.5537848605577689,sports_leisure,1.0,1,SP,Type 1 - Delivery-Driven,44.0
b14db04aa7881970e83ffa9426897925,73,64,9,0.1643835616438356,3.808219178082192,0.09375,0.6666666666666666,0.1232876712328767,-9.658607464485033,16.375430460426177,0.6301369863013698,furniture_decor,0.8767123287671232,2,SP,Type 1 - Delivery-Driven,12.0
6560211a19b47992c3666cc44a7e94c0,1795,1681,114,0.15877437325905291,3.9855153203342617,0.13503866745984533,0.5087719298245614,0.06350974930362117,-10.80299797534303,9.617600955586505,0.5610027855153203,watches_gifts,0.7894150417827298,7,SP,Type 4 - Unclear,285.0
75d34ebb1bd0bd7dde40dd507b8169c3,57,48,9,0.19298245614035087,3.9298245614035086,0.16666666666666666,0.3333333333333333,0.15789473684210525,-15.794629020467838,16.047814733593242,0.8596491228070176,telephony,0.9122807017543859,4,SP,Type 3 - Mixed,11.0
e8b3a3a38279a82f0e5d006d5e5b7d2c,80,76,4,0.1625,4.0125,0.14473684210526316,0.5,0.05,-17.87005324074074,17.3070546875,0.95,consoles_games,0.55,6,SP,Type 2 - Intrinsic,13.0
11bfa66332777660bd0640ee84d47006,76,64,12,0.2236842105263158,3.9210526315789473,0.109375,0.8333333333333334,0.15789473684210525,-8.354531402290448,16.527676656920082,0.6052631578947368,health_beauty,0.5921052631578947,2,SP,Type 1 - Delivery-Driven,17.0
36a968b544695394e4e9d7572688598f,146,139,7,0.21232876712328766,3.73972602739726,0.18705035971223022,0.7142857142857143,0.04794520547945205,-11.623079575722985,10.77667855783866,0.4589041095890411,computers_accessories,0.5205479452054794,10,SP,Type 2 - Intrinsic,31.0
